customer_id,month,logins,active_seats,support_tickets,nps_score,plan_at_time
CUST0440,2025-11-01,30,30,1,26,Growth
CUST0440,2025-12-01,14,25,0,43,Growth
CUST0441,2024-04-01,15,77,2,12,Enterprise
CUST0441,2024-05-01,29,49,0,-10,Enterprise
CUST0441,2024-06-01,49,82,0,40,Enterprise
CUST0441,2024-07-01,33,71,1,-17,Enterprise
CUST0441,2024-08-01,40,53,1,46,Enterprise
CUST0441,2024-09-01,61,84,2,32,Enterprise
CUST0441,2024-10-01,40,71,0,38,Enterprise
CUST0441,2024-11-01,91,73,0,53,Enterprise
CUST0441,2024-12-01,27,70,2,-12,Enterprise
CUST0442,2025-07-01,49,1,1,7,Enterprise
CUST0442,2025-08-01,44,1,0,50,Enterprise
CUST0442,2025-09-01,63,1,0,49,Enterprise
CUST0442,2025-10-01,40,1,1,27,Enterprise
CUST0442,2025-11-01,78,1,0,52,Enterprise
CUST0442,2025-12-01,58,1,1,58,Enterprise
CUST0443,2024-12-01,22,8,0,63,Growth
CUST0443,2025-01-01,17,9,0,50,Growth
CUST0443,2025-02-01,30,3,0,24,Growth
CUST0443,2025-03-01,25,9,0,32,Growth
CUST0443,2025-04-01,28,8,0,74,Growth
CUST0443,2025-05-01,19,6,1,75,Growth
CUST0443,2025-06-01,26,9,0,8,Growth
CUST0443,2025-07-01,33,6,0,42,Growth
CUST0443,2025-08-01,19,8,0,63,Growth
CUST0443,2025-09-01,22,8,0,28,Growth
CUST0443,2025-10-01,30,8,0,37,Growth
CUST0443,2025-11-01,20,7,0,79,Growth
CUST0443,2025-12-01,26,9,1,38,Growth
CUST0444,2024-09-01,45,74,1,49,Enterprise
CUST0444,2024-10-01,51,67,0,50,Enterprise
CUST0444,2024-11-01,43,49,1,57,Enterprise
CUST0444,2024-12-01,33,55,1,26,Enterprise
CUST0444,2025-01-01,45,94,0,-17,Enterprise
CUST0444,2025-02-01,58,62,1,39,Enterprise
CUST0444,2025-03-01,25,84,0,-2,Enterprise
CUST0444,2025-04-01,30,50,0,58,Enterprise
CUST0444,2025-05-01,10,41,3,15,Enterprise
CUST0444,2025-06-01,22,48,2,-3,Enterprise
CUST0444,2025-07-01,54,81,0,20,Enterprise
CUST0444,2025-08-01,50,79,1,-2,Enterprise
CUST0444,2025-09-01,36,85,0,85,Enterprise
CUST0444,2025-10-01,42,59,0,59,Enterprise
CUST0444,2025-11-01,56,38,0,24,Enterprise
CUST0444,2025-12-01,26,54,2,-40,Enterprise
CUST0445,2024-05-01,60,3,2,45,Enterprise
CUST0445,2024-06-01,33,3,0,43,Enterprise
CUST0445,2024-07-01,29,2,1,53,Enterprise
CUST0445,2024-08-01,25,2,0,-61,Enterprise
CUST0445,2024-09-01,28,4,0,41,Enterprise
CUST0445,2024-10-01,46,2,0,16,Enterprise
CUST0445,2024-11-01,25,3,0,-4,Enterprise
CUST0445,2024-12-01,39,2,1,51,Enterprise
CUST0445,2025-01-01,39,4,2,-18,Enterprise
CUST0445,2025-02-01,45,2,1,58,Enterprise
CUST0445,2025-03-01,47,2,1,69,Enterprise
CUST0445,2025-04-01,66,2,0,-21,Enterprise
CUST0445,2025-05-01,28,2,2,71,Enterprise
CUST0445,2025-06-01,13,4,3,22,Enterprise
CUST0445,2025-07-01,55,2,1,-13,Enterprise
CUST0445,2025-08-01,30,4,0,-6,Enterprise
CUST0445,2025-09-01,61,3,1,35,Enterprise
CUST0445,2025-10-01,40,4,0,40,Enterprise
CUST0445,2025-11-01,25,3,0,32,Enterprise
CUST0445,2025-12-01,35,3,0,61,Enterprise
CUST0446,2024-12-01,4,1,1,31,Starter
CUST0446,2025-01-01,7,1,0,61,Starter
CUST0447,2024-04-01,32,2,0,0,Growth
CUST0447,2024-05-01,14,4,0,-11,Growth
CUST0447,2024-06-01,11,2,0,4,Growth
CUST0447,2024-07-01,17,2,0,26,Growth
CUST0447,2024-08-01,29,4,2,75,Growth
CUST0447,2024-09-01,31,2,0,44,Growth
CUST0447,2024-10-01,37,3,0,-20,Growth
CUST0447,2024-11-01,24,4,1,33,Growth
CUST0447,2024-12-01,23,4,0,79,Growth
CUST0448,2024-11-01,17,151,0,53,Growth
CUST0448,2024-12-01,33,108,0,56,Growth
CUST0448,2025-01-01,13,75,0,0,Growth
CUST0448,2025-02-01,14,136,0,35,Growth
CUST0449,2025-06-01,13,1,0,64,Starter
CUST0449,2025-07-01,6,1,0,16,Starter
CUST0449,2025-08-01,5,1,0,93,Starter
CUST0449,2025-09-01,5,1,1,39,Starter
CUST0449,2025-10-01,12,1,1,33,Starter
CUST0450,2025-06-01,4,7,0,21,Starter
CUST0450,2025-07-01,12,6,0,8,Starter
CUST0450,2025-08-01,8,4,0,57,Starter
CUST0450,2025-09-01,12,6,0,-5,Starter
CUST0450,2025-10-01,9,4,1,31,Starter
CUST0450,2025-11-01,13,8,0,20,Starter
CUST0450,2025-12-01,6,4,0,66,Starter
CUST0451,2024-05-01,10,9,0,91,Starter
CUST0451,2024-06-01,10,9,0,56,Starter
CUST0451,2024-07-01,11,8,0,82,Starter
CUST0451,2024-08-01,12,9,0,32,Starter
CUST0451,2024-09-01,7,5,0,49,Starter
CUST0451,2024-10-01,6,7,0,33,Starter
CUST0451,2024-11-01,8,9,0,34,Starter
CUST0451,2024-12-01,6,4,0,37,Starter
CUST0452,2025-05-01,33,15,0,92,Growth
CUST0452,2025-06-01,14,9,0,3,Growth
CUST0452,2025-07-01,21,9,1,60,Growth
CUST0452,2025-08-01,13,16,0,49,Growth
CUST0452,2025-09-01,25,11,0,18,Growth
CUST0452,2025-10-01,24,13,0,96,Growth
CUST0452,2025-11-01,25,14,0,61,Growth
CUST0452,2025-12-01,3,16,0,19,Growth
CUST0453,2024-02-01,7,4,0,10,Starter
CUST0453,2024-03-01,6,7,0,26,Starter
CUST0453,2024-04-01,5,7,1,46,Starter
CUST0453,2024-05-01,4,3,0,5,Starter
CUST0453,2024-06-01,11,4,0,28,Starter
CUST0453,2024-07-01,4,6,0,12,Starter
CUST0453,2024-08-01,9,8,1,36,Starter
CUST0454,2024-08-01,7,1,0,36,Starter
CUST0454,2024-09-01,5,1,1,69,Starter
CUST0454,2024-10-01,8,1,0,53,Starter
CUST0454,2024-11-01,7,1,0,69,Starter
CUST0454,2024-12-01,7,1,0,5,Starter
CUST0454,2025-01-01,8,1,1,45,Starter
CUST0454,2025-02-01,11,1,0,75,Starter
CUST0454,2025-03-01,9,1,0,70,Starter
CUST0454,2025-04-01,3,1,0,-11,Starter
CUST0454,2025-05-01,10,1,0,55,Starter
CUST0454,2025-06-01,7,1,0,50,Starter
CUST0454,2025-07-01,10,1,0,79,Starter
CUST0454,2025-08-01,4,1,0,7,Starter
CUST0454,2025-09-01,11,1,1,41,Starter
CUST0454,2025-10-01,10,1,1,61,Starter
CUST0454,2025-11-01,0,1,0,19,Starter
CUST0454,2025-12-01,7,1,0,58,Starter
CUST0455,2024-06-01,71,2,0,40,Enterprise
CUST0455,2024-07-01,44,2,1,99,Enterprise
CUST0455,2024-08-01,20,4,0,-14,Enterprise
CUST0455,2024-09-01,40,2,1,12,Enterprise
CUST0455,2024-10-01,46,2,0,91,Enterprise
CUST0455,2024-11-01,39,3,0,9,Enterprise
CUST0455,2024-12-01,72,3,1,22,Enterprise
CUST0455,2025-01-01,29,3,1,27,Enterprise
CUST0455,2025-02-01,27,2,0,35,Enterprise
CUST0455,2025-03-01,27,1,0,23,Enterprise
CUST0455,2025-04-01,43,4,1,37,Enterprise
CUST0455,2025-05-01,41,3,0,32,Enterprise
CUST0455,2025-06-01,42,3,0,35,Enterprise
CUST0455,2025-07-01,31,2,0,27,Enterprise
CUST0455,2025-08-01,49,4,0,92,Enterprise
CUST0455,2025-09-01,23,4,1,-51,Enterprise
CUST0455,2025-10-01,51,3,0,10,Enterprise
CUST0455,2025-11-01,45,4,1,46,Enterprise
CUST0455,2025-12-01,58,2,0,5,Enterprise
CUST0456,2024-01-01,67,91,0,16,Enterprise
CUST0456,2024-02-01,56,79,1,24,Enterprise
CUST0456,2024-03-01,59,67,1,34,Enterprise
CUST0456,2024-04-01,44,71,0,20,Enterprise
CUST0456,2024-05-01,58,77,1,17,Enterprise
CUST0456,2024-06-01,30,89,0,50,Enterprise
CUST0456,2024-07-01,26,86,0,28,Enterprise
CUST0456,2024-08-01,76,41,1,16,Enterprise
CUST0456,2024-09-01,72,38,1,4,Enterprise
CUST0456,2024-10-01,33,59,0,59,Enterprise
CUST0456,2024-11-01,12,51,1,11,Enterprise
CUST0456,2024-12-01,20,76,1,4,Enterprise
CUST0456,2025-01-01,46,59,0,40,Enterprise
CUST0456,2025-02-01,38,76,1,7,Enterprise
CUST0456,2025-03-01,33,71,1,9,Enterprise
CUST0456,2025-04-01,66,60,0,16,Enterprise
CUST0456,2025-05-01,66,48,0,51,Enterprise
CUST0456,2025-06-01,55,57,1,66,Enterprise
CUST0456,2025-07-01,71,76,1,52,Enterprise
CUST0456,2025-08-01,25,72,1,14,Enterprise
CUST0456,2025-09-01,37,81,0,23,Enterprise
CUST0456,2025-10-01,46,95,0,17,Enterprise
CUST0456,2025-11-01,42,82,1,29,Enterprise
CUST0456,2025-12-01,46,60,0,56,Enterprise
CUST0457,2025-02-01,25,90,2,3,Enterprise
CUST0457,2025-03-01,92,115,1,12,Enterprise
CUST0457,2025-04-01,26,171,0,-46,Enterprise
CUST0457,2025-05-01,23,83,0,-8,Enterprise
CUST0457,2025-06-01,45,136,2,-5,Enterprise
CUST0457,2025-07-01,47,194,0,38,Enterprise
CUST0457,2025-08-01,44,116,0,50,Enterprise
CUST0457,2025-09-01,70,143,0,70,Enterprise
CUST0457,2025-10-01,24,183,0,60,Enterprise
CUST0457,2025-11-01,79,179,0,8,Enterprise
CUST0457,2025-12-01,40,77,0,44,Enterprise
CUST0458,2025-04-01,23,1,0,15,Growth
CUST0458,2025-05-01,9,1,0,39,Growth
CUST0458,2025-06-01,24,1,2,38,Growth
CUST0458,2025-07-01,18,1,0,61,Growth
CUST0458,2025-08-01,11,1,0,18,Growth
CUST0458,2025-09-01,25,1,0,37,Growth
CUST0458,2025-10-01,12,1,0,-13,Growth
CUST0458,2025-11-01,16,1,0,38,Growth
CUST0458,2025-12-01,4,1,1,30,Growth
CUST0459,2025-04-01,5,1,0,88,Starter
CUST0459,2025-05-01,9,1,0,51,Starter
CUST0459,2025-06-01,9,1,0,51,Starter
CUST0459,2025-07-01,10,1,0,31,Starter
CUST0459,2025-08-01,4,1,0,-22,Starter
CUST0459,2025-09-01,8,1,0,81,Starter
CUST0459,2025-10-01,7,1,0,69,Starter
CUST0459,2025-11-01,7,1,0,78,Starter
CUST0459,2025-12-01,9,1,0,47,Starter
CUST0460,2024-12-01,62,144,2,35,Enterprise
CUST0460,2025-01-01,21,192,1,23,Enterprise
CUST0460,2025-02-01,61,116,0,17,Enterprise
CUST0460,2025-03-01,75,170,1,38,Enterprise
CUST0460,2025-04-01,74,113,0,32,Enterprise
CUST0460,2025-05-01,57,109,0,45,Enterprise
CUST0460,2025-06-01,21,92,1,-14,Enterprise
CUST0460,2025-07-01,49,192,0,53,Enterprise
CUST0460,2025-08-01,55,160,1,11,Enterprise
CUST0460,2025-09-01,58,169,2,4,Enterprise
CUST0460,2025-10-01,23,89,0,59,Enterprise
CUST0460,2025-11-01,62,131,2,39,Enterprise
CUST0460,2025-12-01,33,194,0,17,Enterprise
CUST0461,2024-12-01,8,1,1,17,Starter
CUST0461,2025-01-01,3,1,0,-2,Starter
CUST0461,2025-02-01,10,1,1,25,Starter
CUST0461,2025-03-01,9,1,0,24,Starter
CUST0461,2025-04-01,7,1,1,79,Starter
CUST0461,2025-05-01,11,1,0,97,Starter
CUST0461,2025-06-01,8,1,0,9,Starter
CUST0462,2025-08-01,5,1,0,-17,Starter
CUST0462,2025-09-01,10,1,0,85,Starter
CUST0462,2025-10-01,12,1,0,23,Starter
CUST0462,2025-11-01,10,1,1,53,Starter
CUST0462,2025-12-01,11,1,1,28,Starter
CUST0463,2024-08-01,5,1,0,35,Starter
CUST0463,2024-09-01,10,1,0,30,Starter
CUST0463,2024-10-01,7,1,0,36,Starter
CUST0463,2024-11-01,9,1,0,40,Starter
CUST0463,2024-12-01,6,1,1,77,Starter
CUST0463,2025-01-01,4,1,0,20,Starter
CUST0463,2025-02-01,9,1,0,52,Starter
CUST0463,2025-03-01,8,1,0,58,Starter
CUST0463,2025-04-01,6,1,0,40,Starter
CUST0463,2025-05-01,4,1,0,1,Starter
CUST0463,2025-06-01,6,1,0,20,Starter
CUST0463,2025-07-01,8,1,1,51,Starter
CUST0463,2025-08-01,8,1,0,16,Starter
CUST0463,2025-09-01,10,1,1,46,Starter
CUST0463,2025-10-01,10,1,0,68,Starter
CUST0463,2025-11-01,7,1,1,51,Starter
CUST0463,2025-12-01,6,1,1,51,Starter
CUST0464,2024-12-01,14,95,0,24,Starter
CUST0464,2025-01-01,8,179,1,43,Starter
CUST0464,2025-02-01,8,116,0,49,Starter
CUST0464,2025-03-01,5,152,0,90,Starter
CUST0464,2025-04-01,6,134,0,54,Starter
CUST0464,2025-05-01,10,148,2,50,Starter
CUST0464,2025-06-01,6,100,1,44,Starter
CUST0465,2024-06-01,25,41,0,38,Growth
CUST0465,2024-07-01,24,38,0,49,Growth
CUST0465,2024-08-01,25,35,0,21,Growth
CUST0465,2024-09-01,24,22,0,39,Growth
CUST0465,2024-10-01,3,37,1,14,Growth
CUST0465,2024-11-01,31,25,0,23,Growth
CUST0465,2024-12-01,45,28,1,33,Enterprise
CUST0465,2025-01-01,72,46,0,35,Enterprise
CUST0465,2025-02-01,70,45,2,69,Enterprise
CUST0465,2025-03-01,58,41,0,61,Enterprise
CUST0465,2025-04-01,38,43,0,5,Enterprise
CUST0465,2025-05-01,38,44,1,15,Enterprise
CUST0465,2025-06-01,53,30,0,52,Enterprise
CUST0465,2025-07-01,39,39,0,49,Enterprise
CUST0465,2025-08-01,11,27,1,20,Enterprise
CUST0465,2025-09-01,42,26,0,5,Enterprise
CUST0465,2025-10-01,35,25,0,49,Enterprise
CUST0465,2025-11-01,53,39,0,-3,Enterprise
CUST0465,2025-12-01,45,20,0,22,Enterprise
CUST0466,2025-04-01,44,1,0,7,Enterprise
CUST0466,2025-05-01,19,1,0,5,Enterprise
CUST0466,2025-06-01,43,1,0,18,Enterprise
CUST0466,2025-07-01,69,1,0,21,Enterprise
CUST0466,2025-08-01,33,1,1,4,Enterprise
CUST0466,2025-09-01,55,1,1,91,Enterprise
CUST0466,2025-10-01,31,1,3,18,Enterprise
CUST0466,2025-11-01,36,1,1,42,Enterprise
CUST0466,2025-12-01,59,1,1,21,Enterprise
CUST0467,2025-03-01,10,1,0,44,Starter
CUST0467,2025-04-01,10,1,1,32,Starter
CUST0467,2025-05-01,11,1,0,20,Starter
CUST0467,2025-06-01,5,1,0,61,Starter
CUST0468,2024-11-01,73,7,0,28,Enterprise
CUST0468,2024-12-01,50,7,0,-10,Enterprise
CUST0468,2025-01-01,49,8,2,49,Enterprise
CUST0468,2025-02-01,41,6,1,59,Enterprise
CUST0468,2025-03-01,41,9,0,68,Enterprise
CUST0468,2025-04-01,39,7,3,38,Enterprise
CUST0468,2025-05-01,56,4,0,67,Enterprise
CUST0468,2025-06-01,36,8,1,39,Enterprise
CUST0468,2025-07-01,45,7,0,89,Enterprise
CUST0468,2025-08-01,60,4,0,30,Enterprise
CUST0469,2024-12-01,4,17,0,-13,Starter
CUST0469,2025-01-01,7,15,0,8,Starter
CUST0469,2025-02-01,9,12,1,48,Starter
CUST0469,2025-03-01,4,15,0,-32,Starter
CUST0469,2025-04-01,7,13,1,30,Starter
CUST0469,2025-05-01,6,18,1,2,Starter
CUST0469,2025-06-01,6,15,0,81,Starter
CUST0469,2025-07-01,10,17,0,11,Starter
CUST0469,2025-08-01,11,12,2,68,Starter
CUST0469,2025-09-01,6,7,0,8,Starter
CUST0469,2025-10-01,10,18,0,85,Starter
CUST0469,2025-11-01,5,16,0,56,Starter
CUST0469,2025-12-01,6,11,0,21,Starter
CUST0470,2024-10-01,8,1,0,18,Starter
CUST0470,2024-11-01,7,1,0,69,Starter
CUST0470,2024-12-01,4,1,1,4,Starter
CUST0470,2025-01-01,9,1,0,60,Starter
CUST0471,2024-12-01,54,8,1,22,Enterprise
CUST0471,2025-01-01,46,15,0,29,Enterprise
CUST0471,2025-02-01,34,15,1,31,Enterprise
CUST0471,2025-03-01,29,17,0,56,Enterprise
CUST0471,2025-04-01,15,10,0,36,Enterprise
CUST0471,2025-05-01,35,18,1,13,Enterprise
CUST0471,2025-06-01,45,16,1,55,Enterprise
CUST0471,2025-07-01,33,15,0,54,Enterprise
CUST0471,2025-08-01,48,18,1,48,Enterprise
CUST0471,2025-09-01,58,11,0,19,Enterprise
CUST0471,2025-10-01,57,7,0,7,Enterprise
CUST0471,2025-11-01,43,8,0,25,Enterprise
CUST0471,2025-12-01,48,14,0,29,Enterprise
CUST0472,2024-02-01,4,87,0,-23,Starter
CUST0472,2024-03-01,4,164,0,16,Starter
CUST0472,2024-04-01,8,166,0,28,Starter
CUST0472,2024-05-01,9,89,0,35,Starter
CUST0472,2024-06-01,9,185,0,39,Starter
CUST0472,2024-07-01,10,178,1,80,Starter
CUST0472,2024-08-01,6,111,1,13,Starter
CUST0472,2024-09-01,8,110,0,29,Starter
CUST0472,2024-10-01,9,172,1,21,Starter
CUST0472,2024-11-01,5,130,0,55,Starter
CUST0472,2024-12-01,8,93,0,47,Starter
CUST0472,2025-01-01,8,112,2,13,Starter
CUST0472,2025-02-01,2,115,0,36,Starter
CUST0473,2024-12-01,34,1,0,26,Growth
CUST0473,2025-01-01,23,1,0,24,Growth
CUST0473,2025-02-01,18,1,1,11,Growth
CUST0473,2025-03-01,16,1,1,42,Growth
CUST0473,2025-04-01,29,1,1,36,Growth
CUST0473,2025-05-01,25,1,0,63,Growth
CUST0473,2025-06-01,22,1,0,26,Growth
CUST0473,2025-07-01,25,1,0,25,Growth
CUST0473,2025-08-01,20,1,0,18,Growth
CUST0473,2025-09-01,14,1,0,-10,Growth
CUST0473,2025-10-01,18,1,0,47,Growth
CUST0473,2025-11-01,32,1,0,23,Growth
CUST0473,2025-12-01,20,1,0,36,Growth
CUST0474,2025-07-01,22,179,3,20,Growth
CUST0474,2025-08-01,16,151,0,47,Growth
CUST0474,2025-09-01,15,142,1,0,Growth
CUST0474,2025-10-01,34,130,1,89,Growth
CUST0474,2025-11-01,15,126,0,15,Growth
CUST0474,2025-12-01,14,116,1,24,Growth
CUST0475,2024-07-01,23,8,1,-2,Enterprise
CUST0475,2024-08-01,55,8,0,0,Enterprise
CUST0475,2024-09-01,59,12,1,61,Enterprise
CUST0475,2024-10-01,37,13,1,11,Enterprise
CUST0475,2024-11-01,39,18,2,31,Enterprise
CUST0475,2024-12-01,64,12,1,22,Enterprise
CUST0475,2025-01-01,28,16,0,5,Enterprise
CUST0475,2025-02-01,34,14,1,30,Enterprise
CUST0475,2025-03-01,46,13,0,31,Enterprise
CUST0475,2025-04-01,14,18,2,16,Enterprise
CUST0475,2025-05-01,56,19,0,16,Enterprise
CUST0475,2025-06-01,22,11,0,60,Enterprise
CUST0475,2025-07-01,32,11,0,31,Enterprise
CUST0475,2025-08-01,73,14,0,43,Enterprise
CUST0475,2025-09-01,60,18,0,16,Enterprise
CUST0475,2025-10-01,23,13,0,-16,Enterprise
CUST0475,2025-11-01,56,15,1,46,Enterprise
CUST0475,2025-12-01,44,12,0,27,Enterprise
CUST0476,2024-11-01,9,40,0,19,Starter
CUST0476,2024-12-01,7,24,1,49,Starter
CUST0476,2025-01-01,9,31,1,84,Starter
CUST0476,2025-02-01,7,25,1,15,Starter
CUST0476,2025-03-01,6,43,0,45,Starter
CUST0476,2025-04-01,9,45,0,63,Starter
CUST0476,2025-05-01,12,43,1,56,Starter
CUST0476,2025-06-01,8,46,0,23,Starter
CUST0476,2025-07-01,6,36,0,16,Starter
CUST0476,2025-08-01,6,41,1,48,Starter
CUST0477,2024-09-01,13,4,1,33,Growth
CUST0477,2024-10-01,22,2,0,47,Growth
CUST0477,2024-11-01,28,4,1,24,Growth
CUST0477,2024-12-01,24,1,2,60,Growth
CUST0478,2024-07-01,3,1,0,-17,Starter
CUST0478,2024-08-01,6,1,0,21,Starter
CUST0478,2024-09-01,7,1,0,25,Starter
CUST0478,2024-10-01,10,1,0,15,Starter
CUST0478,2024-11-01,4,1,1,-19,Starter
CUST0478,2024-12-01,8,1,0,62,Starter
CUST0478,2025-01-01,10,1,0,58,Starter
CUST0479,2025-03-01,18,3,0,19,Growth
CUST0479,2025-04-01,17,3,2,52,Growth
CUST0479,2025-05-01,13,4,0,46,Growth
CUST0479,2025-06-01,22,3,0,64,Growth
CUST0479,2025-07-01,28,1,0,52,Growth
CUST0479,2025-08-01,15,3,0,22,Growth
CUST0479,2025-09-01,28,4,0,2,Growth
CUST0480,2024-07-01,4,190,1,34,Starter
CUST0480,2024-08-01,3,148,0,-25,Starter
CUST0480,2024-09-01,7,81,0,54,Starter
CUST0480,2024-10-01,2,188,0,55,Starter
CUST0481,2025-03-01,7,14,0,6,Starter
CUST0481,2025-04-01,5,12,0,52,Starter
CUST0481,2025-05-01,6,14,0,53,Starter
CUST0481,2025-06-01,8,7,0,91,Starter
CUST0481,2025-07-01,5,10,1,31,Starter
CUST0481,2025-08-01,10,17,0,48,Starter
CUST0481,2025-09-01,7,8,1,40,Starter
CUST0481,2025-10-01,8,16,0,83,Starter
CUST0481,2025-11-01,7,16,0,-2,Starter
CUST0481,2025-12-01,3,8,0,-5,Starter
CUST0482,2024-11-01,10,3,1,77,Starter
CUST0482,2024-12-01,9,4,0,35,Starter
CUST0482,2025-01-01,8,3,1,23,Starter
CUST0482,2025-02-01,12,4,2,80,Starter
CUST0483,2024-03-01,7,1,1,28,Starter
CUST0483,2024-04-01,6,1,1,100,Starter
CUST0483,2024-05-01,7,1,0,39,Starter
CUST0483,2024-06-01,6,1,1,44,Starter
CUST0483,2024-07-01,6,1,0,14,Starter
CUST0483,2024-08-01,7,1,0,55,Starter
CUST0483,2024-09-01,6,1,0,2,Starter
CUST0483,2024-10-01,10,1,0,12,Starter
CUST0483,2024-11-01,8,1,0,81,Starter
CUST0483,2024-12-01,16,1,0,36,Starter
CUST0483,2025-01-01,10,1,0,47,Starter
CUST0483,2025-02-01,5,1,2,34,Starter
CUST0483,2025-03-01,6,1,0,65,Starter
CUST0483,2025-04-01,12,1,0,30,Starter
CUST0483,2025-05-01,3,1,0,13,Starter
CUST0483,2025-06-01,5,1,0,14,Starter
CUST0483,2025-07-01,6,1,0,22,Starter
CUST0483,2025-08-01,9,1,0,54,Starter
CUST0483,2025-09-01,8,1,0,19,Starter
CUST0483,2025-10-01,5,1,0,37,Starter
CUST0483,2025-11-01,7,1,0,40,Starter
CUST0483,2025-12-01,8,1,0,37,Starter
CUST0484,2024-06-01,23,1,2,13,Growth
CUST0484,2024-07-01,8,1,0,-11,Growth
CUST0484,2024-08-01,26,1,0,44,Growth
CUST0484,2024-09-01,16,1,1,86,Growth
CUST0484,2024-10-01,33,1,1,9,Growth
CUST0484,2024-11-01,23,1,1,53,Growth
CUST0484,2024-12-01,42,1,1,76,Enterprise
CUST0484,2025-01-01,38,1,0,22,Enterprise
CUST0484,2025-02-01,49,1,0,39,Enterprise
CUST0484,2025-03-01,72,1,1,12,Enterprise
CUST0484,2025-04-01,31,1,0,42,Enterprise
CUST0484,2025-05-01,66,1,2,28,Enterprise
CUST0484,2025-06-01,11,1,0,13,Enterprise
CUST0484,2025-07-01,48,1,0,36,Enterprise
CUST0484,2025-08-01,54,1,0,7,Enterprise
CUST0484,2025-09-01,44,1,0,29,Enterprise
CUST0484,2025-10-01,13,1,0,26,Enterprise
CUST0484,2025-11-01,50,1,0,22,Enterprise
CUST0484,2025-12-01,53,1,1,53,Enterprise
CUST0485,2024-11-01,40,9,1,44,Enterprise
CUST0485,2024-12-01,39,18,0,29,Enterprise
CUST0485,2025-01-01,71,16,1,37,Enterprise
CUST0485,2025-02-01,24,18,0,29,Enterprise
CUST0485,2025-03-01,69,16,1,52,Enterprise
CUST0485,2025-04-01,33,16,1,56,Enterprise
CUST0485,2025-05-01,27,9,1,-28,Enterprise
CUST0485,2025-06-01,31,18,0,55,Enterprise
CUST0485,2025-07-01,46,15,1,28,Enterprise
CUST0485,2025-08-01,59,17,1,79,Enterprise
CUST0485,2025-09-01,35,8,1,34,Enterprise
CUST0485,2025-10-01,51,14,0,23,Enterprise
CUST0485,2025-11-01,20,13,0,5,Enterprise
CUST0485,2025-12-01,69,13,0,59,Enterprise
CUST0486,2024-09-01,14,23,0,10,Starter
CUST0486,2024-10-01,11,29,0,-6,Starter
CUST0486,2024-11-01,10,39,1,41,Starter
CUST0486,2024-12-01,2,26,1,23,Starter
CUST0486,2025-01-01,7,35,0,42,Starter
CUST0486,2025-02-01,5,44,1,80,Starter
CUST0486,2025-03-01,4,41,0,59,Starter
CUST0486,2025-04-01,7,45,1,30,Starter
CUST0486,2025-05-01,11,36,2,56,Starter
CUST0486,2025-06-01,5,21,1,67,Starter
CUST0486,2025-07-01,12,42,0,43,Starter
CUST0486,2025-08-01,7,30,0,40,Starter
CUST0486,2025-09-01,8,40,0,58,Starter
CUST0486,2025-10-01,10,38,1,63,Starter
CUST0486,2025-11-01,9,30,0,35,Starter
CUST0486,2025-12-01,2,18,1,28,Starter
CUST0487,2024-08-01,16,2,0,52,Growth
CUST0487,2024-09-01,23,4,0,34,Growth
CUST0487,2024-10-01,16,1,0,68,Growth
CUST0487,2024-11-01,5,2,0,-16,Growth
CUST0488,2024-10-01,35,1,2,65,Enterprise
CUST0488,2024-11-01,62,1,0,25,Enterprise
CUST0488,2024-12-01,55,1,0,54,Enterprise
CUST0488,2025-01-01,34,1,0,51,Enterprise
CUST0488,2025-02-01,31,1,0,22,Enterprise
CUST0488,2025-03-01,56,1,2,33,Enterprise
CUST0488,2025-04-01,38,1,0,17,Enterprise
CUST0488,2025-05-01,17,1,0,29,Enterprise
CUST0488,2025-06-01,55,1,0,35,Enterprise
CUST0488,2025-07-01,54,1,1,5,Enterprise
CUST0488,2025-08-01,55,1,0,68,Enterprise
CUST0488,2025-09-01,21,1,0,20,Enterprise
CUST0488,2025-10-01,39,1,0,58,Enterprise
CUST0488,2025-11-01,48,1,1,51,Enterprise
CUST0488,2025-12-01,53,1,0,35,Enterprise
CUST0489,2024-06-01,10,151,0,75,Starter
CUST0489,2024-07-01,1,117,1,-16,Starter
CUST0489,2024-08-01,10,191,0,55,Starter
CUST0489,2024-09-01,5,95,0,100,Starter
CUST0489,2024-10-01,11,97,0,37,Starter
CUST0489,2024-11-01,8,93,1,12,Starter
CUST0489,2024-12-01,25,141,0,38,Growth
CUST0489,2025-01-01,23,145,2,30,Growth
CUST0489,2025-02-01,27,146,0,11,Growth
CUST0489,2025-03-01,17,143,0,44,Growth
CUST0489,2025-04-01,10,191,0,31,Growth
CUST0489,2025-05-01,19,144,0,7,Growth
CUST0489,2025-06-01,21,167,1,-8,Growth
CUST0489,2025-07-01,8,109,1,45,Growth
CUST0489,2025-08-01,9,84,0,7,Growth
CUST0489,2025-09-01,29,183,0,95,Growth
CUST0489,2025-10-01,9,175,0,16,Growth
CUST0489,2025-11-01,27,162,0,21,Growth
CUST0489,2025-12-01,27,171,0,75,Growth
CUST0490,2024-05-01,4,14,0,6,Starter
CUST0490,2024-06-01,10,19,0,27,Starter
CUST0490,2024-07-01,11,18,0,24,Starter
CUST0490,2024-08-01,8,15,1,20,Starter
CUST0490,2024-09-01,7,15,0,-4,Starter
CUST0490,2024-10-01,7,13,0,65,Starter
CUST0490,2024-11-01,13,10,0,31,Starter
