payment_id,customer_id,month,amount,status
PAY005694,CUST0484,2025-04-01,299,paid
PAY005695,CUST0484,2025-05-01,299,paid
PAY005696,CUST0484,2025-06-01,299,paid
PAY005697,CUST0484,2025-07-01,299,paid
PAY005698,CUST0484,2025-08-01,299,paid
PAY005699,CUST0484,2025-09-01,299,paid
PAY005700,CUST0484,2025-10-01,299,paid
PAY005701,CUST0484,2025-11-01,299,paid
PAY005702,CUST0484,2025-12-01,299,paid
PAY005703,CUST0485,2024-11-01,299,paid
PAY005704,CUST0485,2024-12-01,299,paid
PAY005705,CUST0485,2025-01-01,299,paid
PAY005706,CUST0485,2025-02-01,299,paid
PAY005707,CUST0485,2025-03-01,299,paid
PAY005708,CUST0485,2025-04-01,299,paid
PAY005709,CUST0485,2025-05-01,299,paid
PAY005710,CUST0485,2025-06-01,299,paid
PAY005711,CUST0485,2025-07-01,299,paid
PAY005712,CUST0485,2025-08-01,299,paid
PAY005713,CUST0485,2025-09-01,299,paid
PAY005714,CUST0485,2025-10-01,299,paid
PAY005715,CUST0485,2025-11-01,299,paid
PAY005716,CUST0485,2025-12-01,299,paid
PAY005717,CUST0486,2024-09-01,29,paid
PAY005718,CUST0486,2024-10-01,29,paid
PAY005719,CUST0486,2024-11-01,29,paid
PAY005720,CUST0486,2024-12-01,29,paid
PAY005721,CUST0486,2025-01-01,29,paid
PAY005722,CUST0486,2025-02-01,29,paid
PAY005723,CUST0486,2025-03-01,29,paid
PAY005724,CUST0486,2025-04-01,29,paid
PAY005725,CUST0486,2025-05-01,29,paid
PAY005726,CUST0486,2025-06-01,29,paid
PAY005727,CUST0486,2025-07-01,29,paid
PAY005728,CUST0486,2025-08-01,29,paid
PAY005729,CUST0486,2025-09-01,29,paid
PAY005730,CUST0486,2025-10-01,29,paid
PAY005731,CUST0486,2025-11-01,29,paid
PAY005732,CUST0486,2025-12-01,29,paid
PAY005733,CUST0487,2024-08-01,99,paid
PAY005734,CUST0487,2024-09-01,99,paid
PAY005735,CUST0487,2024-10-01,99,paid
PAY005736,CUST0487,2024-11-01,99,paid
PAY005737,CUST0488,2024-10-01,299,paid
PAY005738,CUST0488,2024-11-01,299,paid
PAY005739,CUST0488,2024-12-01,299,failed
PAY005740,CUST0488,2025-01-01,299,paid
PAY005741,CUST0488,2025-02-01,299,paid
PAY005742,CUST0488,2025-03-01,299,paid
PAY005743,CUST0488,2025-04-01,299,paid
PAY005744,CUST0488,2025-05-01,299,paid
PAY005745,CUST0488,2025-06-01,299,paid
PAY005746,CUST0488,2025-07-01,299,paid
PAY005747,CUST0488,2025-08-01,299,paid
PAY005748,CUST0488,2025-09-01,299,paid
PAY005749,CUST0488,2025-10-01,299,paid
PAY005750,CUST0488,2025-11-01,299,paid
PAY005751,CUST0488,2025-12-01,299,paid
PAY005752,CUST0489,2024-06-01,29,paid
PAY005753,CUST0489,2024-07-01,29,paid
PAY005754,CUST0489,2024-08-01,29,paid
PAY005755,CUST0489,2024-09-01,29,paid
PAY005756,CUST0489,2024-10-01,29,paid
PAY005757,CUST0489,2024-11-01,29,paid
PAY005758,CUST0489,2024-12-01,99,failed
PAY005759,CUST0489,2025-01-01,99,paid
PAY005760,CUST0489,2025-02-01,99,paid
PAY005761,CUST0489,2025-03-01,99,paid
PAY005762,CUST0489,2025-04-01,99,paid
PAY005763,CUST0489,2025-05-01,99,paid
PAY005764,CUST0489,2025-06-01,99,paid
PAY005765,CUST0489,2025-07-01,99,paid
PAY005766,CUST0489,2025-08-01,99,paid
PAY005767,CUST0489,2025-09-01,99,paid
PAY005768,CUST0489,2025-10-01,99,paid
PAY005769,CUST0489,2025-11-01,99,paid
PAY005770,CUST0489,2025-12-01,99,paid
PAY005771,CUST0490,2024-05-01,29,paid
PAY005772,CUST0490,2024-06-01,29,paid
PAY005773,CUST0490,2024-07-01,29,paid
PAY005774,CUST0490,2024-08-01,29,paid
PAY005775,CUST0490,2024-09-01,29,paid
PAY005776,CUST0490,2024-10-01,29,paid
PAY005777,CUST0490,2024-11-01,29,paid
PAY005778,CUST0490,2024-12-01,29,paid
PAY005779,CUST0491,2024-12-01,29,paid
PAY005780,CUST0491,2025-01-01,29,paid
PAY005781,CUST0491,2025-02-01,29,paid
PAY005782,CUST0491,2025-03-01,29,paid
PAY005783,CUST0491,2025-04-01,29,paid
PAY005784,CUST0491,2025-05-01,29,paid
PAY005785,CUST0491,2025-06-01,29,paid
PAY005786,CUST0491,2025-07-01,29,paid
PAY005787,CUST0491,2025-08-01,29,paid
PAY005788,CUST0491,2025-09-01,29,paid
PAY005789,CUST0491,2025-10-01,29,paid
PAY005790,CUST0491,2025-11-01,29,paid
PAY005791,CUST0491,2025-12-01,29,paid
PAY005792,CUST0492,2024-11-01,99,paid
PAY005793,CUST0492,2024-12-01,99,paid
PAY005794,CUST0492,2025-01-01,99,paid
PAY005795,CUST0492,2025-02-01,99,paid
PAY005796,CUST0492,2025-03-01,99,paid
PAY005797,CUST0492,2025-04-01,99,paid
PAY005798,CUST0492,2025-05-01,99,paid
PAY005799,CUST0492,2025-06-01,99,paid
PAY005800,CUST0492,2025-07-01,99,paid
PAY005801,CUST0492,2025-08-01,99,paid
PAY005802,CUST0492,2025-09-01,99,paid
PAY005803,CUST0492,2025-10-01,99,paid
PAY005804,CUST0492,2025-11-01,99,paid
PAY005805,CUST0492,2025-12-01,99,paid
PAY005806,CUST0493,2024-10-01,99,paid
PAY005807,CUST0493,2024-11-01,99,paid
PAY005808,CUST0493,2024-12-01,99,paid
PAY005809,CUST0493,2025-01-01,99,paid
PAY005810,CUST0493,2025-02-01,99,paid
PAY005811,CUST0494,2025-03-01,299,paid
PAY005812,CUST0494,2025-04-01,299,paid
PAY005813,CUST0494,2025-05-01,299,paid
PAY005814,CUST0494,2025-06-01,299,paid
PAY005815,CUST0494,2025-07-01,299,paid
PAY005816,CUST0494,2025-08-01,299,paid
PAY005817,CUST0494,2025-09-01,299,paid
PAY005818,CUST0494,2025-10-01,299,failed
PAY005819,CUST0494,2025-11-01,299,paid
PAY005820,CUST0494,2025-12-01,299,paid
PAY005821,CUST0495,2024-03-01,29,paid
PAY005822,CUST0495,2024-04-01,29,paid
PAY005823,CUST0495,2024-05-01,29,paid
PAY005824,CUST0495,2024-06-01,29,paid
PAY005825,CUST0495,2024-07-01,29,paid
PAY005826,CUST0495,2024-08-01,29,paid
PAY005827,CUST0495,2024-09-01,29,paid
PAY005828,CUST0495,2024-10-01,29,paid
PAY005829,CUST0495,2024-11-01,29,paid
PAY005830,CUST0495,2024-12-01,29,paid
PAY005831,CUST0495,2025-01-01,29,paid
PAY005832,CUST0495,2025-02-01,29,paid
PAY005833,CUST0495,2025-03-01,29,paid
PAY005834,CUST0495,2025-04-01,29,paid
PAY005835,CUST0495,2025-05-01,29,paid
PAY005836,CUST0495,2025-06-01,29,paid
PAY005837,CUST0496,2024-05-01,299,paid
PAY005838,CUST0496,2024-06-01,299,paid
PAY005839,CUST0496,2024-07-01,299,paid
PAY005840,CUST0496,2024-08-01,299,paid
PAY005841,CUST0496,2024-09-01,299,paid
PAY005842,CUST0496,2024-10-01,299,paid
PAY005843,CUST0496,2024-11-01,299,paid
PAY005844,CUST0496,2024-12-01,299,paid
PAY005845,CUST0496,2025-01-01,299,paid
PAY005846,CUST0496,2025-02-01,299,paid
PAY005847,CUST0496,2025-03-01,299,paid
PAY005848,CUST0496,2025-04-01,299,paid
PAY005849,CUST0496,2025-05-01,299,paid
PAY005850,CUST0496,2025-06-01,299,paid
PAY005851,CUST0496,2025-07-01,299,paid
PAY005852,CUST0496,2025-08-01,299,paid
PAY005853,CUST0496,2025-09-01,299,paid
PAY005854,CUST0496,2025-10-01,299,paid
PAY005855,CUST0496,2025-11-01,299,paid
PAY005856,CUST0496,2025-12-01,299,paid
PAY005857,CUST0497,2024-12-01,99,paid
PAY005858,CUST0497,2025-01-01,99,paid
PAY005859,CUST0497,2025-02-01,99,paid
PAY005860,CUST0497,2025-03-01,99,paid
PAY005861,CUST0497,2025-04-01,99,paid
PAY005862,CUST0497,2025-05-01,99,paid
PAY005863,CUST0497,2025-06-01,99,paid
PAY005864,CUST0497,2025-07-01,99,paid
PAY005865,CUST0497,2025-08-01,99,failed
PAY005866,CUST0497,2025-09-01,99,paid
PAY005867,CUST0497,2025-10-01,99,paid
PAY005868,CUST0497,2025-11-01,99,paid
PAY005869,CUST0497,2025-12-01,99,paid
PAY005870,CUST0498,2024-11-01,29,paid
PAY005871,CUST0498,2024-12-01,29,paid
PAY005872,CUST0498,2025-01-01,29,paid
PAY005873,CUST0498,2025-02-01,29,paid
PAY005874,CUST0498,2025-03-01,29,paid
PAY005875,CUST0498,2025-04-01,29,paid
PAY005876,CUST0498,2025-05-01,99,paid
PAY005877,CUST0498,2025-06-01,99,paid
PAY005878,CUST0498,2025-07-01,99,paid
PAY005879,CUST0498,2025-08-01,99,failed
PAY005880,CUST0498,2025-09-01,99,paid
PAY005881,CUST0498,2025-10-01,99,paid
PAY005882,CUST0498,2025-11-01,99,paid
PAY005883,CUST0498,2025-12-01,99,paid
PAY005884,CUST0499,2024-03-01,99,paid
PAY005885,CUST0499,2024-04-01,99,paid
PAY005886,CUST0499,2024-05-01,99,paid
PAY005887,CUST0499,2024-06-01,99,paid
PAY005888,CUST0499,2024-07-01,99,paid
PAY005889,CUST0499,2024-08-01,99,failed
PAY005890,CUST0499,2024-09-01,99,paid
PAY005891,CUST0499,2024-10-01,99,failed
PAY005892,CUST0499,2024-11-01,99,paid
PAY005893,CUST0499,2024-12-01,99,paid
PAY005894,CUST0499,2025-01-01,99,paid
PAY005895,CUST0500,2025-05-01,299,paid
PAY005896,CUST0500,2025-06-01,299,paid
PAY005897,CUST0500,2025-07-01,299,paid
PAY005898,CUST0500,2025-08-01,299,paid
PAY005899,CUST0500,2025-09-01,299,paid
PAY005900,CUST0500,2025-10-01,299,paid
PAY005901,CUST0500,2025-11-01,299,paid
PAY005902,CUST0500,2025-12-01,299,paid
PAY005903,CUST0501,2024-12-01,299,paid
PAY005904,CUST0501,2025-01-01,299,paid
PAY005905,CUST0502,2024-10-01,99,paid
PAY005906,CUST0502,2024-11-01,99,paid
PAY005907,CUST0502,2024-12-01,99,paid
PAY005908,CUST0502,2025-01-01,99,paid
PAY005909,CUST0502,2025-02-01,99,paid
PAY005910,CUST0502,2025-03-01,99,paid
PAY005911,CUST0502,2025-04-01,99,paid
PAY005912,CUST0502,2025-05-01,99,paid
PAY005913,CUST0502,2025-06-01,99,paid
PAY005914,CUST0502,2025-07-01,99,paid
PAY005915,CUST0502,2025-08-01,99,paid
PAY005916,CUST0502,2025-09-01,99,paid
PAY005917,CUST0502,2025-10-01,99,paid
PAY005918,CUST0502,2025-11-01,99,paid
PAY005919,CUST0502,2025-12-01,99,paid
PAY005920,CUST0503,2024-04-01,99,paid
PAY005921,CUST0503,2024-05-01,99,paid
PAY005922,CUST0503,2024-06-01,99,paid
PAY005923,CUST0503,2024-07-01,99,paid
PAY005924,CUST0503,2024-08-01,99,paid
PAY005925,CUST0503,2024-09-01,99,paid
PAY005926,CUST0503,2024-10-01,99,paid
PAY005927,CUST0503,2024-11-01,99,failed
PAY005928,CUST0503,2024-12-01,99,paid
PAY005929,CUST0503,2025-01-01,99,paid
PAY005930,CUST0503,2025-02-01,99,paid
PAY005931,CUST0503,2025-03-01,99,paid
PAY005932,CUST0503,2025-04-01,99,paid
PAY005933,CUST0503,2025-05-01,99,paid
PAY005934,CUST0503,2025-06-01,99,paid
PAY005935,CUST0503,2025-07-01,99,paid
PAY005936,CUST0503,2025-08-01,99,paid
PAY005937,CUST0503,2025-09-01,99,paid
PAY005938,CUST0503,2025-10-01,99,paid
PAY005939,CUST0503,2025-11-01,99,paid
PAY005940,CUST0503,2025-12-01,99,paid
PAY005941,CUST0504,2025-01-01,29,paid
PAY005942,CUST0504,2025-02-01,29,paid
PAY005943,CUST0504,2025-03-01,29,paid
PAY005944,CUST0504,2025-04-01,29,paid
PAY005945,CUST0504,2025-05-01,29,paid
PAY005946,CUST0504,2025-06-01,29,paid
PAY005947,CUST0505,2024-02-01,299,paid
PAY005948,CUST0505,2024-03-01,299,paid
PAY005949,CUST0505,2024-04-01,299,paid
PAY005950,CUST0506,2025-02-01,99,paid
PAY005951,CUST0506,2025-03-01,99,paid
PAY005952,CUST0506,2025-04-01,99,paid
PAY005953,CUST0506,2025-05-01,99,paid
PAY005954,CUST0506,2025-06-01,99,paid
PAY005955,CUST0506,2025-07-01,99,paid
PAY005956,CUST0506,2025-08-01,299,paid
PAY005957,CUST0506,2025-09-01,299,paid
PAY005958,CUST0506,2025-10-01,299,paid
PAY005959,CUST0506,2025-11-01,299,paid
PAY005960,CUST0506,2025-12-01,299,paid
PAY005961,CUST0507,2024-06-01,99,paid
PAY005962,CUST0507,2024-07-01,99,paid
PAY005963,CUST0507,2024-08-01,99,paid
PAY005964,CUST0507,2024-09-01,99,paid
PAY005965,CUST0507,2024-10-01,99,paid
PAY005966,CUST0507,2024-11-01,99,paid
PAY005967,CUST0507,2024-12-01,99,paid
PAY005968,CUST0507,2025-01-01,99,paid
PAY005969,CUST0507,2025-02-01,99,paid
PAY005970,CUST0507,2025-03-01,99,paid
PAY005971,CUST0507,2025-04-01,99,paid
PAY005972,CUST0507,2025-05-01,99,paid
PAY005973,CUST0507,2025-06-01,99,paid
PAY005974,CUST0507,2025-07-01,99,paid
PAY005975,CUST0507,2025-08-01,99,paid
PAY005976,CUST0507,2025-09-01,99,paid
PAY005977,CUST0507,2025-10-01,99,paid
PAY005978,CUST0507,2025-11-01,99,paid
PAY005979,CUST0507,2025-12-01,99,paid
PAY005980,CUST0508,2025-10-01,99,paid
PAY005981,CUST0508,2025-11-01,99,paid
PAY005982,CUST0508,2025-12-01,99,paid
PAY005983,CUST0509,2024-07-01,29,paid
PAY005984,CUST0509,2024-08-01,29,paid
PAY005985,CUST0509,2024-09-01,29,paid
PAY005986,CUST0509,2024-10-01,29,paid
PAY005987,CUST0509,2024-11-01,29,paid
PAY005988,CUST0510,2024-10-01,29,paid
PAY005989,CUST0510,2024-11-01,29,paid
PAY005990,CUST0510,2024-12-01,29,paid
PAY005991,CUST0510,2025-01-01,29,paid
PAY005992,CUST0510,2025-02-01,29,paid
PAY005993,CUST0510,2025-03-01,29,paid
PAY005994,CUST0510,2025-04-01,29,paid
PAY005995,CUST0510,2025-05-01,29,paid
PAY005996,CUST0510,2025-06-01,29,paid
PAY005997,CUST0510,2025-07-01,29,paid
PAY005998,CUST0510,2025-08-01,29,paid
PAY005999,CUST0510,2025-09-01,29,paid
PAY006000,CUST0510,2025-10-01,29,paid
PAY006001,CUST0510,2025-11-01,29,paid
PAY006002,CUST0510,2025-12-01,29,paid
PAY006003,CUST0511,2024-12-01,29,paid
PAY006004,CUST0511,2025-01-01,29,paid
PAY006005,CUST0511,2025-02-01,29,paid
PAY006006,CUST0511,2025-03-01,29,paid
PAY006007,CUST0511,2025-04-01,29,paid
PAY006008,CUST0511,2025-05-01,29,paid
PAY006009,CUST0511,2025-06-01,29,paid
PAY006010,CUST0511,2025-07-01,29,paid
PAY006011,CUST0512,2024-07-01,99,paid
PAY006012,CUST0512,2024-08-01,99,paid
PAY006013,CUST0512,2024-09-01,99,paid
PAY006014,CUST0512,2024-10-01,99,paid
PAY006015,CUST0512,2024-11-01,99,paid
PAY006016,CUST0512,2024-12-01,99,paid
PAY006017,CUST0512,2025-01-01,99,paid
PAY006018,CUST0512,2025-02-01,99,paid
PAY006019,CUST0512,2025-03-01,99,paid
PAY006020,CUST0512,2025-04-01,99,failed
PAY006021,CUST0512,2025-05-01,99,paid
PAY006022,CUST0512,2025-06-01,99,paid
PAY006023,CUST0512,2025-07-01,99,paid
PAY006024,CUST0512,2025-08-01,99,paid
PAY006025,CUST0512,2025-09-01,99,paid
PAY006026,CUST0512,2025-10-01,99,paid
PAY006027,CUST0512,2025-11-01,99,paid
PAY006028,CUST0512,2025-12-01,99,paid
PAY006029,CUST0513,2025-05-01,29,paid
PAY006030,CUST0513,2025-06-01,29,paid
PAY006031,CUST0513,2025-07-01,29,paid
PAY006032,CUST0513,2025-08-01,29,paid
PAY006033,CUST0513,2025-09-01,29,paid
PAY006034,CUST0514,2024-11-01,99,paid
PAY006035,CUST0514,2024-12-01,99,paid
PAY006036,CUST0514,2025-01-01,99,paid
PAY006037,CUST0514,2025-02-01,99,paid
PAY006038,CUST0514,2025-03-01,99,paid
PAY006039,CUST0514,2025-04-01,99,paid
PAY006040,CUST0514,2025-05-01,299,paid
PAY006041,CUST0514,2025-06-01,299,paid
PAY006042,CUST0514,2025-07-01,299,paid
PAY006043,CUST0514,2025-08-01,299,paid
PAY006044,CUST0514,2025-09-01,299,paid
PAY006045,CUST0514,2025-10-01,299,paid
PAY006046,CUST0514,2025-11-01,299,paid
PAY006047,CUST0514,2025-12-01,299,paid
PAY006048,CUST0515,2024-02-01,99,paid
PAY006049,CUST0515,2024-03-01,99,paid
PAY006050,CUST0515,2024-04-01,99,paid
PAY006051,CUST0515,2024-05-01,99,paid
PAY006052,CUST0515,2024-06-01,99,paid
PAY006053,CUST0515,2024-07-01,99,paid
PAY006054,CUST0515,2024-08-01,99,paid
PAY006055,CUST0515,2024-09-01,99,paid
PAY006056,CUST0515,2024-10-01,99,paid
PAY006057,CUST0515,2024-11-01,99,paid
PAY006058,CUST0515,2024-12-01,99,paid
PAY006059,CUST0515,2025-01-01,99,paid
PAY006060,CUST0515,2025-02-01,99,paid
PAY006061,CUST0515,2025-03-01,99,paid
PAY006062,CUST0515,2025-04-01,99,failed
PAY006063,CUST0515,2025-05-01,99,paid
PAY006064,CUST0515,2025-06-01,99,paid
PAY006065,CUST0515,2025-07-01,99,paid
PAY006066,CUST0515,2025-08-01,99,paid
PAY006067,CUST0515,2025-09-01,99,paid
PAY006068,CUST0515,2025-10-01,99,paid
PAY006069,CUST0515,2025-11-01,99,paid
PAY006070,CUST0515,2025-12-01,99,paid
PAY006071,CUST0516,2024-03-01,99,paid
PAY006072,CUST0516,2024-04-01,99,paid
PAY006073,CUST0516,2024-05-01,99,paid
PAY006074,CUST0516,2024-06-01,99,paid
PAY006075,CUST0516,2024-07-01,99,paid
PAY006076,CUST0516,2024-08-01,99,paid
PAY006077,CUST0517,2025-05-01,299,paid
PAY006078,CUST0517,2025-06-01,299,paid
PAY006079,CUST0517,2025-07-01,299,paid
PAY006080,CUST0517,2025-08-01,299,paid
PAY006081,CUST0517,2025-09-01,299,paid
PAY006082,CUST0517,2025-10-01,299,paid
PAY006083,CUST0517,2025-11-01,299,paid
PAY006084,CUST0517,2025-12-01,299,paid
PAY006085,CUST0518,2024-09-01,299,paid
PAY006086,CUST0518,2024-10-01,299,failed
PAY006087,CUST0518,2024-11-01,299,paid
PAY006088,CUST0518,2024-12-01,299,paid
PAY006089,CUST0518,2025-01-01,299,paid
PAY006090,CUST0518,2025-02-01,299,paid
PAY006091,CUST0518,2025-03-01,299,paid
PAY006092,CUST0518,2025-04-01,299,paid
PAY006093,CUST0518,2025-05-01,299,paid
PAY006094,CUST0518,2025-06-01,299,paid
PAY006095,CUST0518,2025-07-01,299,paid
PAY006096,CUST0518,2025-08-01,299,failed
PAY006097,CUST0518,2025-09-01,299,paid
PAY006098,CUST0518,2025-10-01,299,paid
PAY006099,CUST0518,2025-11-01,299,paid
PAY006100,CUST0518,2025-12-01,299,paid
PAY006101,CUST0519,2024-09-01,29,paid
PAY006102,CUST0519,2024-10-01,29,paid
PAY006103,CUST0519,2024-11-01,29,paid
PAY006104,CUST0519,2024-12-01,29,paid
PAY006105,CUST0519,2025-01-01,29,paid
PAY006106,CUST0520,2024-09-01,29,paid
PAY006107,CUST0520,2024-10-01,29,paid
PAY006108,CUST0520,2024-11-01,29,paid
PAY006109,CUST0520,2024-12-01,29,paid
PAY006110,CUST0520,2025-01-01,29,paid
PAY006111,CUST0520,2025-02-01,29,paid
PAY006112,CUST0520,2025-03-01,99,paid
PAY006113,CUST0520,2025-04-01,99,paid
PAY006114,CUST0520,2025-05-01,99,paid
PAY006115,CUST0520,2025-06-01,99,paid
PAY006116,CUST0520,2025-07-01,99,paid
PAY006117,CUST0520,2025-08-01,99,paid
PAY006118,CUST0521,2024-05-01,29,paid
PAY006119,CUST0521,2024-06-01,29,paid
PAY006120,CUST0521,2024-07-01,29,paid
PAY006121,CUST0521,2024-08-01,29,paid
PAY006122,CUST0521,2024-09-01,29,paid
PAY006123,CUST0521,2024-10-01,29,paid
PAY006124,CUST0521,2024-11-01,29,paid
PAY006125,CUST0521,2024-12-01,29,paid
PAY006126,CUST0521,2025-01-01,29,paid
PAY006127,CUST0521,2025-02-01,29,paid
PAY006128,CUST0521,2025-03-01,29,paid
PAY006129,CUST0521,2025-04-01,29,paid
PAY006130,CUST0521,2025-05-01,29,paid
PAY006131,CUST0521,2025-06-01,29,paid
PAY006132,CUST0521,2025-07-01,29,paid
PAY006133,CUST0521,2025-08-01,29,paid
PAY006134,CUST0521,2025-09-01,29,paid
PAY006135,CUST0521,2025-10-01,29,paid
PAY006136,CUST0521,2025-11-01,29,paid
PAY006137,CUST0521,2025-12-01,29,paid
PAY006138,CUST0522,2024-09-01,99,paid
PAY006139,CUST0522,2024-10-01,99,paid
PAY006140,CUST0522,2024-11-01,99,paid
PAY006141,CUST0522,2024-12-01,99,paid
PAY006142,CUST0522,2025-01-01,99,paid
PAY006143,CUST0522,2025-02-01,99,paid
PAY006144,CUST0522,2025-03-01,299,paid
PAY006145,CUST0522,2025-04-01,299,paid
PAY006146,CUST0522,2025-05-01,299,paid
PAY006147,CUST0522,2025-06-01,299,paid
PAY006148,CUST0522,2025-07-01,299,paid
PAY006149,CUST0522,2025-08-01,299,paid
PAY006150,CUST0522,2025-09-01,299,paid
PAY006151,CUST0522,2025-10-01,299,paid
PAY006152,CUST0522,2025-11-01,299,paid
PAY006153,CUST0522,2025-12-01,299,paid
PAY006154,CUST0523,2024-09-01,299,paid
PAY006155,CUST0523,2024-10-01,299,paid
PAY006156,CUST0523,2024-11-01,299,paid
PAY006157,CUST0523,2024-12-01,299,paid
PAY006158,CUST0523,2025-01-01,299,paid
PAY006159,CUST0523,2025-02-01,299,paid
PAY006160,CUST0523,2025-03-01,299,paid
PAY006161,CUST0523,2025-04-01,299,paid
PAY006162,CUST0523,2025-05-01,299,paid
PAY006163,CUST0523,2025-06-01,299,paid
PAY006164,CUST0523,2025-07-01,299,paid
PAY006165,CUST0523,2025-08-01,299,paid
PAY006166,CUST0523,2025-09-01,299,paid
PAY006167,CUST0523,2025-10-01,299,paid
PAY006168,CUST0523,2025-11-01,299,paid
PAY006169,CUST0523,2025-12-01,299,paid
PAY006170,CUST0524,2025-09-01,29,paid
PAY006171,CUST0524,2025-10-01,29,paid
PAY006172,CUST0525,2024-08-01,99,paid
PAY006173,CUST0525,2024-09-01,99,paid
PAY006174,CUST0525,2024-10-01,99,paid
PAY006175,CUST0525,2024-11-01,99,paid
PAY006176,CUST0525,2024-12-01,99,paid
PAY006177,CUST0525,2025-01-01,99,paid
PAY006178,CUST0525,2025-02-01,99,paid
PAY006179,CUST0525,2025-03-01,99,paid
PAY006180,CUST0525,2025-04-01,99,paid
PAY006181,CUST0525,2025-05-01,99,paid
PAY006182,CUST0525,2025-06-01,99,paid
PAY006183,CUST0525,2025-07-01,99,paid
PAY006184,CUST0525,2025-08-01,99,paid
PAY006185,CUST0526,2024-05-01,99,paid
PAY006186,CUST0526,2024-06-01,99,paid
PAY006187,CUST0526,2024-07-01,99,paid
PAY006188,CUST0526,2024-08-01,99,paid
PAY006189,CUST0526,2024-09-01,99,paid
PAY006190,CUST0526,2024-10-01,99,paid
PAY006191,CUST0526,2024-11-01,99,paid
PAY006192,CUST0526,2024-12-01,99,paid
PAY006193,CUST0526,2025-01-01,99,paid
PAY006194,CUST0526,2025-02-01,99,paid
PAY006195,CUST0526,2025-03-01,99,paid
PAY006196,CUST0526,2025-04-01,99,paid
PAY006197,CUST0526,2025-05-01,99,paid
PAY006198,CUST0526,2025-06-01,99,paid
PAY006199,CUST0526,2025-07-01,99,paid
PAY006200,CUST0526,2025-08-01,99,paid
PAY006201,CUST0526,2025-09-01,99,paid
PAY006202,CUST0526,2025-10-01,99,paid
PAY006203,CUST0526,2025-11-01,99,paid
PAY006204,CUST0526,2025-12-01,99,paid
PAY006205,CUST0527,2024-12-01,99,paid
PAY006206,CUST0527,2025-01-01,99,paid
PAY006207,CUST0527,2025-02-01,99,paid
PAY006208,CUST0527,2025-03-01,99,paid
PAY006209,CUST0527,2025-04-01,99,paid
PAY006210,CUST0527,2025-05-01,99,paid
PAY006211,CUST0527,2025-06-01,99,paid
PAY006212,CUST0527,2025-07-01,99,paid
PAY006213,CUST0527,2025-08-01,99,paid
PAY006214,CUST0527,2025-09-01,99,paid
PAY006215,CUST0527,2025-10-01,99,paid
PAY006216,CUST0527,2025-11-01,99,paid
PAY006217,CUST0527,2025-12-01,99,paid
PAY006218,CUST0528,2024-11-01,29,paid
PAY006219,CUST0528,2024-12-01,29,paid
PAY006220,CUST0528,2025-01-01,29,paid
PAY006221,CUST0528,2025-02-01,29,paid
PAY006222,CUST0528,2025-03-01,29,paid
PAY006223,CUST0528,2025-04-01,29,paid
PAY006224,CUST0528,2025-05-01,29,paid
PAY006225,CUST0528,2025-06-01,29,paid
PAY006226,CUST0528,2025-07-01,29,paid
PAY006227,CUST0528,2025-08-01,29,paid
PAY006228,CUST0528,2025-09-01,29,paid
PAY006229,CUST0528,2025-10-01,29,paid
PAY006230,CUST0528,2025-11-01,29,paid
PAY006231,CUST0528,2025-12-01,29,paid
PAY006232,CUST0529,2024-04-01,299,paid
PAY006233,CUST0529,2024-05-01,299,paid
PAY006234,CUST0529,2024-06-01,299,paid
PAY006235,CUST0529,2024-07-01,299,paid
PAY006236,CUST0529,2024-08-01,299,paid
PAY006237,CUST0529,2024-09-01,299,paid
PAY006238,CUST0529,2024-10-01,299,paid
PAY006239,CUST0529,2024-11-01,299,paid
PAY006240,CUST0529,2024-12-01,299,paid
PAY006241,CUST0529,2025-01-01,299,paid
PAY006242,CUST0529,2025-02-01,299,paid
PAY006243,CUST0529,2025-03-01,299,paid
PAY006244,CUST0529,2025-04-01,299,paid
PAY006245,CUST0529,2025-05-01,299,paid
PAY006246,CUST0529,2025-06-01,299,paid
PAY006247,CUST0529,2025-07-01,299,paid
PAY006248,CUST0529,2025-08-01,299,paid
PAY006249,CUST0529,2025-09-01,299,paid
PAY006250,CUST0529,2025-10-01,299,paid
PAY006251,CUST0529,2025-11-01,299,paid
PAY006252,CUST0529,2025-12-01,299,paid
PAY006253,CUST0530,2025-02-01,299,paid
PAY006254,CUST0530,2025-03-01,299,paid
PAY006255,CUST0530,2025-04-01,299,paid
PAY006256,CUST0530,2025-05-01,299,paid
PAY006257,CUST0530,2025-06-01,299,paid
PAY006258,CUST0530,2025-07-01,299,paid
PAY006259,CUST0530,2025-08-01,299,paid
PAY006260,CUST0530,2025-09-01,299,paid
PAY006261,CUST0530,2025-10-01,299,paid
PAY006262,CUST0530,2025-11-01,299,paid
PAY006263,CUST0530,2025-12-01,299,paid
PAY006264,CUST0531,2024-08-01,29,paid
PAY006265,CUST0531,2024-09-01,29,paid
PAY006266,CUST0531,2024-10-01,29,paid
PAY006267,CUST0531,2024-11-01,29,paid
PAY006268,CUST0531,2024-12-01,29,paid
PAY006269,CUST0531,2025-01-01,29,paid
PAY006270,CUST0531,2025-02-01,29,failed
PAY006271,CUST0531,2025-03-01,29,paid
PAY006272,CUST0532,2024-04-01,29,paid
PAY006273,CUST0532,2024-05-01,29,paid
PAY006274,CUST0532,2024-06-01,29,paid
PAY006275,CUST0532,2024-07-01,29,paid
